screen_name,created_at,text,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
GuilhermeBoulos,2021-04-16T21:32:35Z,"Depois do sucesso Amor e Litrão, eis que chega o novo hit de 2021: Amor ou Negação! https://t.co/kS1HfYBhK0",,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter Media Studio,pt,1383171486496788482
GuilhermeBoulos,2021-04-16T16:28:27Z,O STF desmontou ontem a farsa jurídica que condenou Lula e elegeu Bolsonaro. O MTST e o Povo Sem Medo já tinham mostrado a realidade do famoso triplex três anos antes... https://t.co/BFEpdzM7vM,,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for Android,pt,1383094949315481618
GuilhermeBoulos,2021-04-16T16:22:05Z,"RT @voucommarcos: Artigo escrito por mim e publicado na @cartacapital, falando do movimento político feito pelo companheiro @GuilhermeBoulos. Um aceno de quem é grande na política e quer unidade.
Espero que gostem! Boa leitura!
https://t.co/6ToNQlYdzS",,voucommarcos,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for Android,pt,1383093348517437441
GuilhermeBoulos,2021-04-16T13:04:53Z,"Onde estão os meninos de Belford Roxo? Há mais de 100 dias, 3 crianças negras estão desaparecidas. A cada dia que passa, a repercussão é menor. Não podemos esquecer.",,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for Android,pt,1383043721961279488
GuilhermeBoulos,2021-04-15T18:20:49Z,Que se faça justiça hoje no STF! Confirmar a suspeição de Moro e a anulação da condenação de Lula é uma vitória da democracia.,,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for Android,pt,1382760841938935817
GuilhermeBoulos,2021-04-15T16:27:48Z,"ABSURDO! Ao invés de trocar o ministro do meio ambiente, o governo troca o delegado da PF que investiga o ministro. “É a primeira vez que vi um titular da pasta se posicionar contra uma ação que mira preservar a floresta amazônica”, disse o delegado Alexandre Saraiva.",,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for Android,pt,1382732397549121538
GuilhermeBoulos,2021-04-15T14:55:30Z,O ministro do meio ambiente atrapalha fiscalização ambiental. Seria cômico se não fosse trágico e criminoso.,,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for iPhone,pt,1382709171582332928
GuilhermeBoulos,2021-04-15T12:10:44Z,Agradeço ao @orlandosilva pelas palavras e a toda militância do @PCdoB_Oficial. https://t.co/O5fVVYKuFU,,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for Android,pt,1382667704339996680
GuilhermeBoulos,2021-04-15T12:09:11Z,https://t.co/kGHMVa37T3,GuilhermeBoulos,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for iPhone,,1382667317671297024
GuilhermeBoulos,2021-04-15T12:08:35Z,"Trabalhador escravo com Covid, sem assistência médica e passando fome é resgatado do plantio de cana. 

Guará, interior de SP, ano de 2021. 

Até quando?",,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for iPhone,pt,1382667166672158720
GuilhermeBoulos,2021-04-15T00:03:01Z,"Correção aos créditos: 
📸 @lbrainer",GuilhermeBoulos,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for iPhone,pt,1382484569308471297
GuilhermeBoulos,2021-04-14T23:24:50Z,3.462 vidas perdidas em 24h. GENOCIDA!,,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for Android,pt,1382474962859085828
GuilhermeBoulos,2021-04-14T23:00:02Z,"DEPOIMENTO DE UMA AUXILIAR DE ENFERMAGEM 
#PedaçoDeBoulos #CaféComBoulos #DiaMundialDoCafé https://t.co/EjoaojF1Oi",,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter Media Studio,pt,1382468718060523524
GuilhermeBoulos,2021-04-14T21:51:00Z,"RT @meteoro_br: Recentemente, Guilherme Boulos (@GuilhermeBoulos ) disse: ""Estou disposto a disputar o governo de São Paulo"". Felizmente, ele também se revelou disposto a nos conceder uma entrevista para falar sobre esse assunto e tantos outros. É amanhã! https://t.co/iVu7ffYy7M",,meteoro_br,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for Android,pt,1382451346939449344
GuilhermeBoulos,2021-04-14T20:57:13Z,"Entramos agora com ação no STF para suspender todos os despejos no país durante a pandemia. #DespejoZero 
https://t.co/IZQnVI8zqA",,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for Android,pt,1382437810066628608
GuilhermeBoulos,2021-04-14T18:33:48Z,STF acaba de confirmar decisão de que o Senado instale a CPI da Covid. Que seja o passo que faltava para o impeachment!,,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for Android,pt,1382401720685371398
GuilhermeBoulos,2021-04-14T16:58:56Z,"""O Brasil está no limite"", disse hoje Bolsonaro. Tem razão. Falta só o Congresso entender isso e abrir o impeachment!",,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for Android,pt,1382377845289328641
GuilhermeBoulos,2021-04-14T16:26:09Z,"A Prefeitura de São Paulo suspendeu as obras no Vale do Anhangabaú e deve atrasar a entrega PELA SÉTIMA VEZ. Essa é a ""experiência de gestão"" dos tucanos!",,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for Android,pt,1382369597425336322
GuilhermeBoulos,2021-04-14T15:15:34Z,Manifestação contra a fome e por Renda Básica realizada pelo @mtst e trabalhadores ambulantes hoje em Pernambuco. 📸 João Gama. https://t.co/I7DKPS7Jqd,,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for Android,pt,1382351831817392128
GuilhermeBoulos,2021-04-14T03:05:18Z,"RT @crisvector: Nova Temporada de Boulos para 2022. 

Com @GuilhermeBoulos https://t.co/8dbNRzWr7H",,crisvector,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for Android,pt,1382168055485243395
GuilhermeBoulos,2021-04-14T01:33:39Z,"Quase 60% da população brasileira enfrenta algum grau de insegurança alimentar. Ou seja, não tem acesso a alimentação nutritiva, saudável e em quantidade suficiente. Esse é o retrato do Brasil hoje. Uma pandemia de Covid e outra de fome. https://t.co/CSjN5datUp",,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for iPhone,pt,1382144989698912257
GuilhermeBoulos,2021-04-14T00:31:50Z,"DEPOIMENTO DE UM MÉDICO DE SAÚDE DE FAMÍLIA
#PedaçoDeBoulos #CaféComBoulos https://t.co/Zqh4Jghoh7",,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter Media Studio,pt,1382129434698858496
GuilhermeBoulos,2021-04-13T18:20:23Z,"RT @MidiaNINJA: Guilherme Boulos vai disputar o governo de São Paulo em 2022!  O coordenador nacional do @mtst teve mais de 2 milhões de votos no 2º turno para prefeito de SP em 2020 e figura nas pesquisas como um dos principais nomes para o governo estadual, com 16% das intenções de voto. https://t.co/diErZplTcT",,MidiaNINJA,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for Android,pt,1382035956404994048
GuilhermeBoulos,2021-04-13T18:08:37Z,"RT @cartacapital: Boulos quer concorrer ao governo de SP em 2022 para ""acabar com o Tucanistão"" https://t.co/PfK8vcTxnA",,cartacapital,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for Android,pt,1382032992613380099
GuilhermeBoulos,2021-04-13T17:47:00Z,"RT @IvanValente: Muito boa a entrevista do @GuilhermeBoulos à @monicabergamo. O central agora é unidade para derrotar Bolsonaro. É uma boa novidade contar com a disposição de Boulos disputar o governo de SP. Alternativa ao BolsoDoria, Boulos já mostrou que tem potencial.
https://t.co/sEtjSeC8c4",,IvanValente,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for Android,pt,1382027556178821125
GuilhermeBoulos,2021-04-13T16:43:51Z,"RT @monicabergamo: EXCLUSIVO: ""ESTOU DISPOSTO A DISPUTAR O GOVERNO DE SP EM 2022"", DIZ GUILHERME BOULOS. ""UNIDADE É VIA DE MÃO DUPLA"", SEGUE ELE QUANDO QUESTIONADO SOBRE ALIANÇA COM O PT:
https://t.co/SL08rObRws",,monicabergamo,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for Android,pt,1382011660550991875
GuilhermeBoulos,2021-04-13T15:29:53Z,"RT @danimontpsol: ""O Senado está diante de uma decisão histórica. Ou lava as mãos num acordão costurado em cima de mais de 350 mil cadáveres. Ou aponta os crimes de Bolsonaro e abre caminho para um processo de impeachment. O Brasil não aguenta até 2022."" @GuilhermeBoulos  https://t.co/RGpccpGz9d",,danimontpsol,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for Android,pt,1381993049119723524
GuilhermeBoulos,2021-04-13T15:00:45Z,"Nos próximos 10 dias, pode faltar oxigênio em hospitais de 1.105 cidades brasileiras.

Mais de 40% dos municípios apontam risco de desabastecimento de kits intubação nos próximos dias. 

O Brasil não pode esperar. CPI da Pandemia já!",,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for Android,pt,1381985714682916867
GuilhermeBoulos,2021-04-13T12:58:16Z,"Se a CPI é o limão, a limonada que o Brasil precisa se chama impeachment.",,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for Android,pt,1381954894022729729
GuilhermeBoulos,2021-04-13T12:09:06Z,"O Brasil não pode esperar até 2022. Impeachment já!

https://t.co/pxk1oUR7Ih",,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for Android,pt,1381942519789985792
GuilhermeBoulos,2021-04-13T00:54:15Z,"URGENTE! Diversos trechos dos decretos sobre armas de Bolsonaro foram suspensos pelo STF um dia antes de entrarem em vigor. Perde a familícia, ganha o Brasil.",,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for Android,pt,1381772687954034694
GuilhermeBoulos,2021-04-12T22:33:07Z,"Mais uma Cozinha Solidária do MTST. Hoje foi em Roraima.
https://t.co/aBwONEB2I1",,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for Android,pt,1381737170692628493
GuilhermeBoulos,2021-04-12T22:19:02Z,"O TCU ordenou que Bolsonaro distribua imediatamente 3 milhões de testes Covid que estão armazenados em um galpão em SP e prestes a vencer. Ele não quer testar, nem vacinar. Sua especialidade é matar.",,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for Android,pt,1381733627231371267
GuilhermeBoulos,2021-04-12T18:10:17Z,"Cozinha Solidária na Amazônia! Inauguramos a primeira Cozinha do @mtst na região amazônica, em Boa Vista (RR). De norte a sul do Brasil, o movimento social fazendo o que o governo não faz! Apoie: https://t.co/sZj2zjOeGu https://t.co/uWwW4uxkdq",,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for Android,pt,1381671025704890371
